time,site,precip,rh,solrad,temp
1964-03-01,13877,0.0,0.4924472561254199,0.0,0.0
1964-04-01,13877,0.0,0.4019121251424029,0.0,8.3
1964-05-01,13877,0.0,0.6170431192494177,0.0,15.0
1964-06-01,13877,0.0,0.6517487845201646,0.0,21.7
1964-07-01,13877,0.0,0.4024506166369067,0.0,27.2
1964-08-01,13877,0.0,0.6005800193141586,0.0,28.3
1964-09-01,13877,0.0,0.557701490282823,0.0,27.2
1964-10-01,13877,0.0,0.8693381385422686,0.0,20.0
1964-11-01,13877,0.0,0.6883924162577478,0.0,15.0
1964-12-01,13877,0.0,0.5985576964100351,0.0,-5.6
1965-01-01,13877,0.0,0.5112461009554714,0.0,8.9
1965-02-01,13877,0.0,0.6092431432485289,0.0,-9.4
1965-03-01,13877,0.0,0.4448840638006322,0.0,12.8
1965-04-01,13877,0.0,0.6318692022153705,0.0,11.7
1965-05-01,13877,0.0,0.4985104575822062,0.0,18.3
1965-06-01,13877,0.0,0.4905002781652776,0.0,23.3
1965-07-01,13877,0.0,0.5747652308442048,0.0,26.7
1965-08-01,13877,0.0,0.6372657053464545,0.0,25.0
1965-09-01,13877,0.0,0.5924351979481016,0.0,24.4
1965-10-01,13877,3.0,0.8401565242643565,0.0,18.3
1965-11-01,13877,0.0,0.5079702883092067,0.0,15.0
1965-12-01,13877,0.0,0.6279402924915761,0.0,-3.3
1966-01-01,13877,0.0,0.8295828304290002,0.0,8.3
1966-02-01,13877,0.0,0.5381287818109639,0.0,-7.8
1966-03-01,13877,5.0,0.8910851950968076,0.0,10.6
1966-04-01,13877,0.0,0.2878088703426711,0.0,9.4
1966-05-01,13877,3.0,0.8412612502406915,0.0,19.4
1966-06-01,13877,0.0,0.4165259799156532,0.0,15.0
1966-07-01,13877,3.0,0.8987343449337724,0.0,21.7
1966-08-01,13877,0.0,0.6109101831295528,0.0,23.9
1966-09-01,13877,0.0,0.6360926477539928,0.0,24.4
1966-10-01,13877,0.0,0.7813040424687309,0.0,21.7
1966-11-01,13877,0.0,0.5693167240199236,0.0,15.6
1966-12-01,13877,0.0,0.7241357507177549,0.0,1.1
1967-01-01,13877,,,0.0,
1967-02-01,13877,,,0.0,
1967-03-01,13877,,,0.0,
1967-04-01,13877,,,0.0,
1967-05-01,13877,,,0.0,
1967-06-01,13877,,,0.0,
1967-07-01,13877,,,0.0,
1967-08-01,13877,,,0.0,
1967-09-01,13877,,,0.0,
1967-10-01,13877,,,0.0,
1967-11-01,13877,,,0.0,
1967-12-01,13877,,,0.0,
1968-01-01,13877,13.0,1.0,0.0,0.0
1968-02-01,13877,0.0,0.5837527348566419,0.0,9.4
1968-03-01,13877,0.0,0.845790583987186,0.0,-5.0
1968-04-01,13877,8.0,0.9300679746392324,0.0,14.4
1968-05-01,13877,0.0,0.3274937977173383,0.0,19.4
1968-06-01,13877,0.0,0.6261193206679253,0.0,19.4
1968-07-01,13877,0.0,0.4423715929535321,0.0,31.1
1968-08-01,13877,3.0,0.8450901044329213,0.0,23.3
1968-09-01,13877,0.0,0.5804118112285989,0.0,20.6
1968-10-01,13877,0.0,0.4992119452183037,0.0,20.0
1968-11-01,13877,0.0,0.6147290814693538,0.0,13.9
1968-12-01,13877,0.0,0.7198001558036441,0.0,1.7
1969-01-01,13877,0.0,0.8553185976984886,0.0,4.4
1969-02-01,13877,0.0,0.6843917298126149,0.0,12.8
1969-03-01,13877,3.0,0.8464646996465883,0.0,1.7
1969-04-01,13877,0.0,0.2586338243953845,0.0,7.2
1969-05-01,13877,0.0,0.5025848756817878,0.0,12.8
1969-06-01,13877,0.0,0.5528179686513209,0.0,25.0
1969-07-01,13877,0.0,0.6040646004303089,0.0,30.0
1969-08-01,13877,0.0,0.5195768803674248,0.0,27.2
1969-09-01,13877,0.0,0.6159043897995538,0.0,24.4
1969-10-01,13877,0.0,0.5968169466260005,0.0,17.2
1969-11-01,13877,0.0,0.6140762704431427,0.0,15.6
1969-12-01,13877,0.0,0.5009476297818598,0.0,3.3
1970-01-01,13877,0.0,0.7808239175348146,0.0,1.7
1970-02-01,13877,0.0,0.4184957671584647,0.0,2.8
1970-03-01,13877,0.0,0.4231192011984393,0.0,11.7
1970-04-01,13877,0.0,0.4520453061285522,0.0,15.6
1970-05-01,13877,0.0,0.4794580857453513,0.0,26.7
1970-06-01,13877,0.0,0.5877464556478387,0.0,22.2
1970-07-01,13877,0.0,0.5957580916106369,0.0,27.8
1970-08-01,13877,0.0,0.6210124408698339,0.0,28.9
1970-09-01,13877,15.0,0.8450901044329213,0.0,23.3
1970-10-01,13877,0.0,0.5804118112285989,0.0,20.6
1970-11-01,13877,8.0,0.9245408888997464,0.0,15.6
1970-12-01,13877,0.0,0.7706758734902407,0.0,13.9
1971-01-01,13877,13.0,0.8881766647950073,0.0,-1.7
1971-02-01,13877,0.0,0.4254337028007616,0.0,-8.3
1971-03-01,13877,0.0,0.2820275107347284,0.0,12.2
1971-04-01,13877,0.0,0.3137748374518631,0.0,15.0
1971-05-01,13877,0.0,0.3700803600315191,0.0,15.6
1971-06-01,13877,0.0,0.5104765739909571,0.0,23.3
1971-07-01,13877,0.0,0.900156311727383,0.0,23.9
1971-08-01,13877,0.0,0.7827463313285342,0.0,22.8
1971-09-01,13877,0.0,0.655929082661958,0.0,23.9
1971-10-01,13877,0.0,0.7038874093189926,0.0,23.9
1971-11-01,13877,0.0,0.9323613697429932,0.0,19.4
1971-12-01,13877,0.0,0.5914711955373877,0.0,3.3
1972-01-01,13877,0.0,0.6455595045448113,0.0,5.0
1972-02-01,13877,0.0,0.469868649593623,0.0,0.0
1972-03-01,13877,0.0,0.4447026286816553,0.0,18.9
1972-04-01,13877,0.0,0.7925599458907086,0.0,6.1
1972-05-01,13877,0.0,0.4851792137818544,0.0,21.1
1972-06-01,13877,0.0,0.5297653085035506,0.0,15.0
1972-07-01,13877,0.0,0.6339289586424816,0.0,23.3
1972-08-01,13877,0.0,0.7057285309544571,0.0,25.0
1972-09-01,13877,0.0,0.7020303948039193,0.0,22.8
1972-10-01,13877,0.0,0.825729175193127,0.0,10.0
1972-11-01,13877,0.0,0.9290222622679494,0.0,12.2
1972-12-01,13877,0.0,0.9650433139145717,0.0,3.3
1973-01-01,13877,,,0.0,
1973-02-01,13877,,,0.0,
1973-03-01,13877,,,0.0,
1973-04-01,13877,,,0.0,
1973-05-01,13877,,,0.0,
1973-06-01,13877,,,0.0,
1973-07-01,13877,,,0.0,
1973-08-01,13877,,,0.0,
1973-09-01,13877,,,0.0,
1973-10-01,13877,,,0.0,
1973-11-01,13877,,,0.0,
1973-12-01,13877,,,0.0,
1974-01-01,13877,,,0.0,
1974-02-01,13877,,,0.0,
1974-03-01,13877,,,0.0,
1974-04-01,13877,,,0.0,
1974-05-01,13877,,,0.0,
1974-06-01,13877,,,0.0,
1974-07-01,13877,,,0.0,
1974-08-01,13877,,,0.0,
1974-09-01,13877,,,0.0,
1974-10-01,13877,,,0.0,
1974-11-01,13877,,,0.0,
1974-12-01,13877,,,0.0,
1975-01-01,13877,0.0,1.0,0.0,10.0
1975-02-01,13877,0.0,0.8990189876878059,0.0,13.3
1975-03-01,13877,0.0,0.5578933106125099,0.0,8.9
1975-04-01,13877,0.0,0.40483811564862615,0.0,9.4
1975-05-01,13877,0.0,0.7798481053862945,0.0,20.6
1975-06-01,13877,0.0,0.9690858729887121,0.0,21.1
1975-07-01,13877,0.0,0.5176162607799794,0.0,27.8
1975-08-01,13877,0.0,0.5404366411441278,0.0,28.9
1975-09-01,13877,0.0,0.7604603123784923,0.0,24.4
1975-10-01,13877,0.0,0.7459374591296789,0.0,17.8
1975-11-01,13877,0.0,0.42023623174749297,0.0,10.6
1975-12-01,13877,5.0,0.8318579831112242,0.0,15.6
1976-01-01,13877,20.0,0.8963537434125137,0.0,9.4
1976-02-01,13877,0.0,0.4172756880095325,0.0,8.3
1976-03-01,13877,0.0,0.3786640917822492,0.0,18.9
1976-04-01,13877,0.0,0.8898392098296111,0.0,8.9
1976-05-01,13877,0.0,0.5805833323395859,0.0,18.9
1976-06-01,13877,0.0,0.5747652308442048,0.0,26.7
1976-07-01,13877,0.0,0.6806441467141724,0.0,23.3
1976-08-01,13877,0.0,0.7120207725376081,0.0,26.1
1976-09-01,13877,0.0,0.4743908523618332,0.0,23.3
1976-10-01,13877,0.0,0.9290222622679494,0.0,12.2
1976-11-01,13877,0.0,0.8877409447596362,0.0,6.1
1976-12-01,13877,0.0,0.6217359782806471,0.0,-6.1
1977-01-01,13877,0.0,0.6422368568392595,0.0,-8.3
1977-02-01,13877,0.0,0.5193754671659704,0.0,-6.7
1977-03-01,13877,0.0,0.3914271456703113,0.0,4.4
1977-04-01,13877,0.0,0.34015264847276666,0.0,15.0
1977-05-01,13877,0.0,0.562428928410437,0.0,19.4
1977-06-01,13877,10.0,0.8688363080064923,0.0,19.4
1977-07-01,13877,0.0,0.6415242418996974,0.0,27.2
1977-08-01,13877,0.0,0.6426741227269012,0.0,27.8
1977-09-01,13877,0.0,0.7313445213561459,0.0,23.9
1977-10-01,13877,0.0,0.7790481479502087,0.0,20.0
1977-11-01,13877,0.0,0.4814946447182526,0.0,12.8
1977-12-01,13877,10.0,0.80391683362353,0.0,15.0
1978-01-01,13877,0.0,0.8206850714625594,0.0,5.6
1978-02-01,13877,0.0,0.5693188325547442,0.0,-6.1
1978-03-01,13877,0.0,1.0,0.0,2.2
1978-04-01,13877,0.0,0.35469941944389904,0.0,20.6
1978-05-01,13877,3.0,0.8918804292077664,0.0,11.7
1978-06-01,13877,0.0,0.4418702683771776,0.0,25.0
1978-07-01,13877,0.0,0.8652412164882927,0.0,21.7
1978-08-01,13877,0.0,0.7296268814625295,0.0,22.8
1978-09-01,13877,0.0,0.7841751305576532,0.0,23.9
1978-10-01,13877,0.0,0.6238769715404748,0.0,18.3
1978-11-01,13877,0.0,0.5234415411863103,0.0,13.9
1978-12-01,13877,0.0,0.7593013399913434,0.0,6.1
1979-01-01,13877,0.0,0.6385924214820048,0.0,15.0
1979-02-01,13877,0.0,0.6228538100978476,0.0,-5.6
1979-03-01,13877,0.0,0.5154337627572662,0.0,10.6
1979-04-01,13877,0.0,0.670611939385178,0.0,17.8
1979-05-01,13877,0.0,0.4193704586895869,0.0,16.1
1979-06-01,13877,0.0,0.8370704452065151,0.0,20.6
1979-07-01,13877,0.0,0.5649191326587425,0.0,22.2
1979-08-01,13877,3.0,0.9047359726552092,0.0,22.2
1979-09-01,13877,0.0,0.8652412164882927,0.0,21.7
1979-10-01,13877,0.0,0.7242201409165184,0.0,19.4
1979-11-01,13877,0.0,0.6140762704431427,0.0,15.6
1979-12-01,13877,0.0,0.5321504783258196,0.0,-1.7
1980-01-01,13877,,,0.0,
1980-02-01,13877,,,0.0,
1980-03-01,13877,,,0.0,
1980-04-01,13877,,,0.0,
1980-05-01,13877,,,0.0,
1980-06-01,13877,,,0.0,
1980-07-01,13877,,,0.0,
1980-08-01,13877,,,0.0,
1980-09-01,13877,,,0.0,
1980-10-01,13877,,,0.0,
1980-11-01,13877,,,0.0,
1980-12-01,13877,,,0.0,
1981-01-01,13877,0.0,0.9571891250705766,0.0,0.0
1981-02-01,13877,0.0,0.533655798414183,0.0,-1.1
1981-03-01,13877,0.0,0.4884688412319901,0.0,15.6
1981-04-01,13877,0.0,0.3452738958981391,0.0,21.7
1981-05-01,13877,0.0,0.3727434173411542,0.0,21.7
1981-06-01,13877,0.0,0.6351112575112428,0.0,23.9
1981-07-01,13877,0.0,0.8364573895572344,0.0,20.0
1981-08-01,13877,0.0,0.5417442426815391,0.0,21.7
1981-09-01,13877,0.0,0.6143839847254545,0.0,25.6
1981-10-01,13877,0.0,0.5199560648808422,0.0,20.0
1981-11-01,13877,0.0,0.6900383935574067,0.0,13.3
1981-12-01,13877,0.0,0.8927829121425748,0.0,4.4
1982-01-01,13877,0.0,0.925433247673337,0.0,5.0
1982-02-01,13877,0.0,0.8269582121853631,0.0,11.1
1982-03-01,13877,0.0,0.6213643726071121,0.0,6.7
1982-04-01,13877,0.0,0.7737464450522227,0.0,16.1
1982-05-01,13877,0.0,0.20992323124555204,0.0,19.4
1982-06-01,13877,84.0,0.8370704452065151,0.0,20.6
1982-07-01,13877,0.0,0.6610971523983906,0.0,24.4
1982-08-01,13877,0.0,0.9690858729887121,0.0,21.1
1982-09-01,13877,0.0,0.9335973187442675,0.0,22.2
1982-10-01,13877,0.0,0.7224387254920669,0.0,18.3
1982-11-01,13877,0.0,0.6032306213689134,0.0,18.3
1982-12-01,13877,0.0,0.7132879383394147,0.0,12.8
1983-01-01,13877,0.0,0.7006667146484842,0.0,5.6
1983-02-01,13877,0.0,0.4318484133746029,0.0,7.8
1983-03-01,13877,0.0,0.6292761112204276,0.0,8.3
1983-04-01,13877,0.0,0.8225433451740907,0.0,7.2
1983-05-01,13877,0.0,0.4717030073170724,0.0,22.2
1983-06-01,13877,0.0,0.4603576139833764,0.0,18.9
1983-07-01,13877,3.0,0.8381857747191015,0.0,21.7
1983-08-01,13877,0.0,0.5747652308442048,0.0,26.7
1983-09-01,13877,0.0,0.6610971523983906,0.0,24.4
1983-10-01,13877,3.0,0.7399290592485861,0.0,13.9
1983-11-01,13877,0.0,0.6111168184070576,0.0,12.2
1983-12-01,13877,0.0,0.4678718758872739,0.0,6.1
1984-01-01,13877,0.0,0.3840355255840723,0.0,-3.9
1984-02-01,13877,0.0,0.5063504160000568,0.0,-2.2
1984-03-01,13877,0.0,0.5494437483143088,0.0,-3.3
1984-04-01,13877,0.0,0.3841496981866375,0.0,8.3
1984-05-01,13877,0.0,0.4147425982353235,0.0,20.0
1984-06-01,13877,0.0,0.32181039705818115,0.0,17.2
1984-07-01,13877,0.0,0.8961393885888168,0.0,17.8
1984-08-01,13877,0.0,0.7557397820068702,0.0,21.1
1984-09-01,13877,0.0,0.4583946283361535,0.0,24.4
1984-10-01,13877,20.0,0.8918804292077664,0.0,11.7
1984-11-01,13877,0.0,0.41754178483931703,0.0,21.1
1984-12-01,13877,0.0,0.8558974610794009,0.0,5.0
1985-01-01,13877,0.0,0.8031795235637311,0.0,14.4
1985-02-01,13877,13.0,0.8927829121425748,0.0,4.4
1985-03-01,13877,0.0,0.18664873102455806,0.0,9.4
1985-04-01,13877,0.0,0.5207899670773514,0.0,12.8
1985-05-01,13877,0.0,0.35089523450596466,0.0,23.9
1985-06-01,13877,0.0,0.6153979871918309,0.0,26.1
1985-07-01,13877,0.0,0.8099099713345842,0.0,20.0
1985-08-01,13877,5.0,0.8702509089627161,0.0,21.1
1985-09-01,13877,0.0,0.5276761212595996,0.0,23.3
1985-10-01,13877,0.0,0.4806824257555313,0.0,20.6
1985-11-01,13877,0.0,0.7179979015185342,0.0,15.6
1985-12-01,13877,0.0,0.8631255768360327,0.0,12.8
1986-01-01,13877,3.0,0.8838455385137965,0.0,1.1
1986-02-01,13877,0.0,0.4800894471635054,0.0,3.9
1986-03-01,13877,0.0,0.466945417735377,0.0,-1.1
1986-04-01,13877,0.0,0.2833611319293206,0.0,21.7
1986-05-01,13877,0.0,0.2498987678723508,0.0,25.0
1986-06-01,13877,0.0,0.6569698968749647,0.0,22.2
1986-07-01,13877,0.0,0.6005800193141586,0.0,28.3
1986-08-01,13877,0.0,0.4794580857453513,0.0,26.7
1986-09-01,13877,3.0,0.9313662090576852,0.0,17.2
1986-10-01,13877,0.0,0.6836609308329672,0.0,25.0
1986-11-01,13877,0.0,0.5234415411863103,0.0,13.9
1986-12-01,13877,0.0,0.4107953012076725,0.0,12.8
1987-01-01,13877,0.0,0.6712376286780031,0.0,3.3
1987-02-01,13877,0.0,0.6091273026671659,0.0,1.1
1987-03-01,13877,76.0,0.9665131576648238,0.0,9.4
1987-04-01,13877,0.0,0.5575247493663266,0.0,0.0
1987-05-01,13877,0.0,0.4246064392972506,0.0,23.9
1987-06-01,13877,0.0,0.593460595014459,0.0,26.7
1987-07-01,13877,0.0,0.4693238066865226,0.0,28.9
1987-08-01,13877,0.0,0.4423715929535321,0.0,31.1
1987-09-01,13877,0.0,0.5078730267683361,0.0,22.2
1987-10-01,13877,0.0,0.6419924229652949,0.0,16.7
1987-11-01,13877,0.0,0.61637955190957,0.0,16.7
1987-12-01,13877,0.0,0.6420423846984961,0.0,3.3
1988-01-01,13877,0.0,0.5947632201658294,0.0,6.7
1988-02-01,13877,0.0,0.5896332080616568,0.0,13.9
1988-03-01,13877,0.0,0.3405410507042095,0.0,9.4
1988-04-01,13877,0.0,0.5052531726971272,0.0,21.1
1988-05-01,13877,0.0,0.4193704586895869,0.0,16.1
1988-06-01,13877,0.0,0.4160104326144043,0.0,27.2
1988-07-01,13877,0.0,0.5900994139202066,0.0,23.3
1988-08-01,13877,0.0,0.7833974483362479,0.0,23.3
1988-09-01,13877,0.0,0.6317482176348733,0.0,22.2
1988-10-01,13877,0.0,0.7805115971104314,0.0,21.1
1988-11-01,13877,0.0,0.9265578545515908,0.0,7.2
1988-12-01,13877,0.0,0.8504126805806861,0.0,5.6
1989-01-01,13877,33.0,1.0,0.0,6.7
1989-02-01,13877,0.0,0.6063764022614488,0.0,10.0
1989-03-01,13877,0.0,0.8927829121425748,0.0,4.4
1989-04-01,13877,0.0,0.728303407924797,0.0,6.7
1989-05-01,13877,0.0,0.834180740266999,0.0,17.8
1989-06-01,13877,0.0,0.6153979871918309,0.0,26.1
1989-07-01,13877,0.0,0.6855923128643037,0.0,26.1
1989-08-01,13877,0.0,0.7613047491949542,0.0,25.0
1989-09-01,13877,0.0,0.5530260358833079,0.0,26.7
1989-10-01,13877,8.0,0.9680238038551032,0.0,16.1
1989-11-01,13877,0.0,0.8031795235637311,0.0,14.4
1989-12-01,13877,0.0,0.5833652338910921,0.0,1.7
1990-01-01,13877,13.0,0.9669063755942432,0.0,11.1
1990-02-01,13877,0.0,0.4005004369007443,0.0,8.9
1990-03-01,13877,0.0,0.6808262444747363,0.0,8.3
1990-04-01,13877,0.0,0.7737464450522227,0.0,16.1
1990-05-01,13877,0.0,0.7073999499572857,0.0,23.3
1990-06-01,13877,0.0,0.5662483875021853,0.0,22.8
1990-07-01,13877,0.0,0.5063183550920629,0.0,30.0
1990-08-01,13877,0.0,0.5530260358833079,0.0,26.7
1990-09-01,13877,0.0,0.6159043897995538,0.0,24.4
1990-10-01,13877,0.0,0.8353247550097601,0.0,18.9
1990-11-01,13877,0.0,0.3563847735484565,0.0,14.4
1990-12-01,13877,0.0,0.4184957671584647,0.0,2.8
1961-01-01,13880,0.0,0.8982775484558674,0.0,12.2
1961-02-01,13880,0.0,0.5759179135483957,0.0,7.8
1961-03-01,13880,0.0,0.9022909759470048,0.0,18.3
1961-04-01,13880,0.0,0.931866480317592,0.0,18.3
1961-05-01,13880,0.0,0.6216169184135881,0.0,17.2
1961-06-01,13880,0.0,0.7036972832769273,0.0,21.1
1961-07-01,13880,0.0,0.7085430093936996,0.0,26.7
1961-08-01,13880,5.0,0.7573831089630804,0.0,25.6
1961-09-01,13880,0.0,0.9015491034896692,0.0,26.1
1961-10-01,13880,0.0,0.651618887800936,0.0,19.4
1961-11-01,13880,0.0,0.7813040424687309,0.0,21.7
1961-12-01,13880,0.0,0.6200774363204852,0.0,6.1
1962-01-01,13880,0.0,0.6707992767803836,0.0,5.6
1962-02-01,13880,0.0,0.6432890044967217,0.0,3.9
1962-03-01,13880,0.0,0.7055566341499914,0.0,22.2
1962-04-01,13880,5.0,0.9321370822960658,0.0,18.9
1962-05-01,13880,0.0,0.6826006313020339,0.0,24.4
1962-06-01,13880,0.0,0.7067261373758104,0.0,25.6
1962-07-01,13880,0.0,0.5329684361771526,0.0,25.6
1962-08-01,13880,0.0,0.7897585311661092,0.0,28.3
1962-09-01,13880,0.0,0.7120207725376081,0.0,26.1
1962-10-01,13880,0.0,0.7251851319515246,0.0,20.0
1962-11-01,13880,0.0,0.9284907061685922,0.0,11.1
1962-12-01,13880,0.0,0.8025620618964715,0.0,13.9
1963-01-01,13880,0.0,0.47566167112967295,0.0,2.2
1963-02-01,13880,0.0,0.7659583110828037,0.0,10.6
1963-03-01,13880,0.0,0.6057634376228245,0.0,11.7
1963-04-01,13880,0.0,0.6746754151340727,0.0,20.0
1963-05-01,13880,0.0,0.7798481053862945,0.0,20.6
1963-06-01,13880,0.0,0.5913755992868873,0.0,23.9
1963-07-01,13880,0.0,0.7891344879530825,0.0,27.8
1963-08-01,13880,0.0,0.8734131396982825,0.0,25.0
1963-09-01,13880,0.0,0.7589385650193634,0.0,26.7
1963-10-01,13880,0.0,0.750131796973135,0.0,20.6
1963-11-01,13880,0.0,0.6620840538861746,0.0,13.3
1963-12-01,13880,0.0,0.470719386996161,0.0,7.2
1964-01-01,13880,13.0,1.0,0.0,5.6
1964-02-01,13880,0.0,0.8361487690410107,0.0,14.4
1964-03-01,13880,0.0,0.5733830331343648,0.0,6.7
1964-04-01,13880,0.0,0.5630148539397029,0.0,11.1
1964-05-01,13880,0.0,0.5900994139202066,0.0,23.3
1964-06-01,13880,0.0,0.7589011996119697,0.0,23.3
1964-07-01,13880,0.0,0.5960115450643424,0.0,26.1
1964-08-01,13880,0.0,0.8420522877308578,0.0,25.6
1964-09-01,13880,3.0,0.8414662091534675,0.0,25.0
1964-10-01,13880,0.0,0.901235081088626,0.0,25.6
1964-11-01,13880,0.0,0.7399290592485861,0.0,13.9
1964-12-01,13880,0.0,0.544516461851922,0.0,3.3
1965-01-01,13880,,,0.0,
1965-02-01,13880,,,0.0,
1965-03-01,13880,,,0.0,
1965-04-01,13880,,,0.0,
1965-05-01,13880,,,0.0,
1965-06-01,13880,,,0.0,
1965-07-01,13880,,,0.0,
1965-08-01,13880,,,0.0,
1965-09-01,13880,,,0.0,
1965-10-01,13880,,,0.0,
1965-11-01,13880,,,0.0,
1965-12-01,13880,,,0.0,
1966-01-01,13880,0.0,0.8650687696835841,0.0,15.0
1966-02-01,13880,0.0,0.2575402945935734,0.0,2.8
1966-03-01,13880,0.0,0.9245408888997464,0.0,15.6
1966-04-01,13880,0.0,0.2385937085667665,0.0,16.7
1966-05-01,13880,0.0,0.7001573269198994,0.0,21.7
1966-06-01,13880,0.0,0.6463295596529207,0.0,18.9
1966-07-01,13880,0.0,0.7347344465374349,0.0,26.1
1966-08-01,13880,0.0,0.6826006313020339,0.0,24.4
1966-09-01,13880,0.0,0.6372657053464545,0.0,25.0
1966-10-01,13880,0.0,0.8149688615888621,0.0,24.4
1966-11-01,13880,0.0,0.833551883413126,0.0,17.2
1966-12-01,13880,0.0,0.5460009854178641,0.0,5.6
1967-01-01,13880,,,0.0,
1967-02-01,13880,,,0.0,
1967-03-01,13880,,,0.0,
1967-04-01,13880,,,0.0,
1967-05-01,13880,,,0.0,
1967-06-01,13880,,,0.0,
1967-07-01,13880,,,0.0,
1967-08-01,13880,,,0.0,
1967-09-01,13880,,,0.0,
1967-10-01,13880,,,0.0,
1967-11-01,13880,,,0.0,
1967-12-01,13880,,,0.0,
1968-01-01,13880,,,0.0,
1968-02-01,13880,,,0.0,
1968-03-01,13880,,,0.0,
1968-04-01,13880,,,0.0,
1968-05-01,13880,,,0.0,
1968-06-01,13880,,,0.0,
1968-07-01,13880,,,0.0,
1968-08-01,13880,,,0.0,
1968-09-01,13880,,,0.0,
1968-10-01,13880,,,0.0,
1968-11-01,13880,,,0.0,
1968-12-01,13880,,,0.0,
1969-01-01,13880,,,0.0,
1969-02-01,13880,,,0.0,
1969-03-01,13880,,,0.0,
1969-04-01,13880,,,0.0,
1969-05-01,13880,,,0.0,
1969-06-01,13880,,,0.0,
1969-07-01,13880,,,0.0,
1969-08-01,13880,,,0.0,
1969-09-01,13880,,,0.0,
1969-10-01,13880,,,0.0,
1969-11-01,13880,,,0.0,
1969-12-01,13880,,,0.0,
1970-01-01,13880,,,0.0,
1970-02-01,13880,,,0.0,
1970-03-01,13880,,,0.0,
1970-04-01,13880,,,0.0,
1970-05-01,13880,,,0.0,
1970-06-01,13880,,,0.0,
1970-07-01,13880,,,0.0,
1970-08-01,13880,,,0.0,
1970-09-01,13880,,,0.0,
1970-10-01,13880,,,0.0,
1970-11-01,13880,,,0.0,
1970-12-01,13880,,,0.0,
1971-01-01,13880,,,0.0,
1971-02-01,13880,,,0.0,
1971-03-01,13880,,,0.0,
1971-04-01,13880,,,0.0,
1971-05-01,13880,,,0.0,
1971-06-01,13880,,,0.0,
1971-07-01,13880,,,0.0,
1971-08-01,13880,,,0.0,
1971-09-01,13880,,,0.0,
1971-10-01,13880,,,0.0,
1971-11-01,13880,,,0.0,
1971-12-01,13880,,,0.0,
1972-01-01,13880,,0.9682620793909148,0.0,17.2
1972-02-01,13880,,0.5733830331343648,0.0,6.7
1972-03-01,13880,,0.7188276728041995,0.0,16.1
1972-04-01,13880,,0.9662549984815404,0.0,8.3
1972-05-01,13880,,0.6484718821887446,0.0,20.0
1972-06-01,13880,,0.8980121712834553,0.0,20.6
1972-07-01,13880,,0.5390896719501531,0.0,28.3
1972-08-01,13880,,0.6611526693261011,0.0,26.7
1972-09-01,13880,,0.9054093048361478,0.0,23.3
1972-10-01,13880,,0.8067174857631183,0.0,21.7
1972-11-01,13880,,0.6950390597879531,0.0,16.1
1972-12-01,13880,,0.8948044366876508,0.0,7.2
1973-01-01,13880,0.0,0.931866480317592,0.0,18.3
1973-02-01,13880,0.0,0.5112461009554714,0.0,8.9
1973-03-01,13880,0.0,0.5590638429981607,0.0,9.4
1973-04-01,13880,0.0,0.8688363080064923,0.0,19.4
1973-05-01,13880,0.0,0.6494861316583467,0.0,18.3
1973-06-01,13880,0.0,0.4314600090584115,0.0,27.8
1973-07-01,13880,0.0,0.6005800193141586,0.0,28.3
1973-08-01,13880,3.0,0.8431186396537892,0.0,26.7
1973-09-01,13880,0.0,0.7373131770520451,0.0,27.8
1973-10-01,13880,0.0,0.8168716918291763,0.0,26.1
1973-11-01,13880,10.0,0.8669719952326441,0.0,17.2
1973-12-01,13880,0.0,0.6111168184070576,0.0,12.2
1974-01-01,13880,,,0.0,
1974-02-01,13880,,,0.0,
1974-03-01,13880,,,0.0,
1974-04-01,13880,,,0.0,
1974-05-01,13880,,,0.0,
1974-06-01,13880,,,0.0,
1974-07-01,13880,,,0.0,
1974-08-01,13880,,,0.0,
1974-09-01,13880,,,0.0,
1974-10-01,13880,,,0.0,
1974-11-01,13880,,,0.0,
1974-12-01,13880,,,0.0,
1975-01-01,13880,0.0,0.961894748210692,0.0,16.7
1975-02-01,13880,0.0,0.7516311198955336,0.0,18.3
1975-03-01,13880,0.0,0.5743810533790891,0.0,16.1
1975-04-01,13880,0.0,0.6599542861198908,0.0,12.2
1975-05-01,13880,0.0,0.7813040424687309,0.0,21.7
1975-06-01,13880,0.0,0.7589385650193634,0.0,26.7
1975-07-01,13880,0.0,0.7897748106914592,0.0,24.4
1975-08-01,13880,0.0,0.713808530313784,0.0,27.2
1975-09-01,13880,0.0,0.8168716918291763,0.0,26.1
1975-10-01,13880,0.0,0.8080122669075582,0.0,22.8
1975-11-01,13880,0.0,0.5367594829926471,0.0,10.0
1975-12-01,13880,0.0,0.8065867114775584,0.0,17.2
1976-01-01,13880,,,0.0,
1976-02-01,13880,,,0.0,
1976-03-01,13880,,,0.0,
1976-04-01,13880,,,0.0,
1976-05-01,13880,,,0.0,
1976-06-01,13880,,,0.0,
1976-07-01,13880,,,0.0,
1976-08-01,13880,,,0.0,
1976-09-01,13880,,,0.0,
1976-10-01,13880,,,0.0,
1976-11-01,13880,,,0.0,
1976-12-01,13880,,,0.0,
1977-01-01,13880,0.0,0.4998663280052883,0.0,11.7
1977-02-01,13880,0.0,0.6091273026671659,0.0,1.1
1977-03-01,13880,0.0,0.5135122757694943,0.0,8.3
1977-04-01,13880,0.0,0.5302162245605828,0.0,24.4
