time,site,rh
1963-07-01,13881,0.7364070511410855
1963-08-01,13881,0.7589385650193634
1963-09-01,13881,0.572384545663444
1963-10-01,13881,0.4911793205488175
1963-11-01,13881,0.2907957749668521
1963-12-01,13881,0.4413708972229128
1964-01-01,13881,
1964-02-01,13881,
1964-03-01,13881,
1964-04-01,13881,
1964-05-01,13881,
1964-06-01,13881,
1964-07-01,13881,
1964-08-01,13881,
1964-09-01,13881,
1964-10-01,13881,
1964-11-01,13881,
1964-12-01,13881,
1965-01-01,13881,
1965-02-01,13881,
1965-03-01,13881,
1965-04-01,13881,
1965-05-01,13881,
1965-06-01,13881,
1965-07-01,13881,
1965-08-01,13881,
1965-09-01,13881,
1965-10-01,13881,
1965-11-01,13881,
1965-12-01,13881,
1966-01-01,13881,0.7722184894862184
1966-02-01,13881,0.4094897219447996
1966-03-01,13881,0.8877409447596362
1966-04-01,13881,0.20748518982900352
1966-05-01,13881,0.6329398351418093
1966-06-01,13881,0.4132101292972716
1966-07-01,13881,0.8137224384788575
1966-08-01,13881,0.34377034022826425
1966-09-01,13881,0.5758418228910024
1966-10-01,13881,0.5649191326587425
1966-11-01,13881,0.8625885363395113
1966-12-01,13881,0.6185919005517005
1967-01-01,13881,
1967-02-01,13881,
1967-03-01,13881,
1967-04-01,13881,
1967-05-01,13881,
1967-06-01,13881,
1967-07-01,13881,
1967-08-01,13881,
1967-09-01,13881,
1967-10-01,13881,
1967-11-01,13881,
1967-12-01,13881,
1968-01-01,13881,
1968-02-01,13881,
1968-03-01,13881,
1968-04-01,13881,
1968-05-01,13881,
1968-06-01,13881,
1968-07-01,13881,
1968-08-01,13881,
1968-09-01,13881,
1968-10-01,13881,
1968-11-01,13881,
1968-12-01,13881,
1969-01-01,13881,0.9586848599345914
1969-02-01,13881,0.7483344086026784
1969-03-01,13881,0.502994604883213
1969-04-01,13881,0.2593640209473883
1969-05-01,13881,0.5375298759308866
1969-06-01,13881,0.5554618303295651
1969-07-01,13881,0.5088602159975558
1969-08-01,13881,0.657994019787408
1969-09-01,13881,0.660042347487505
1969-10-01,13881,0.6473358942617237
1969-11-01,13881,0.8598858720101428
1969-12-01,13881,0.406949285121844
1970-01-01,13881,
1970-02-01,13881,
1970-03-01,13881,
1970-04-01,13881,
1970-05-01,13881,
1970-06-01,13881,
1970-07-01,13881,
1970-08-01,13881,
1970-09-01,13881,
1970-10-01,13881,
1970-11-01,13881,
1970-12-01,13881,
1971-01-01,13881,
1971-02-01,13881,
1971-03-01,13881,
1971-04-01,13881,
1971-05-01,13881,
1971-06-01,13881,
1971-07-01,13881,
1971-08-01,13881,
1971-09-01,13881,
1971-10-01,13881,
1971-11-01,13881,
1971-12-01,13881,
1972-01-01,13881,0.51812073400457
1972-02-01,13881,0.3752552783215393
1972-03-01,13881,0.41039028386090665
1972-04-01,13881,0.9192437044891584
1972-05-01,13881,0.3727434173411542
1972-06-01,13881,0.6329398351418093
1972-07-01,13881,0.4780159619082706
1972-08-01,13881,0.8392900864627763
1972-09-01,13881,0.5170306339583697
1972-10-01,13881,0.6170431192494177
1972-11-01,13881,0.6385924214820048
1972-12-01,13881,0.964768045744487
1973-01-01,13881,0.9245408888997464
1973-02-01,13881,0.3728368168448384
1973-03-01,13881,0.6237089398095726
1973-04-01,13881,0.9313662090576852
1973-05-01,13881,0.40215710296733903
1973-06-01,13881,0.5489985239846331
1973-07-01,13881,0.5794765138070376
1973-08-01,13881,0.6631756180129428
1973-09-01,13881,0.5625188273550241
1973-10-01,13881,0.8364573895572344
1973-11-01,13881,0.9284907061685922
1973-12-01,13881,0.4420434688570468
1974-01-01,13881,
1974-02-01,13881,
1974-03-01,13881,
1974-04-01,13881,
1974-05-01,13881,
1974-06-01,13881,
1974-07-01,13881,
1974-08-01,13881,
1974-09-01,13881,
1974-10-01,13881,
1974-11-01,13881,
1974-12-01,13881,
1975-01-01,13881,1.0
1975-02-01,13881,0.5829885350693313
1975-03-01,13881,0.6111168184070576
1975-04-01,13881,0.37748877202646974
1975-05-01,13881,0.8961393885888168
1975-06-01,13881,0.9338578092557744
1975-07-01,13881,0.572384545663444
1975-08-01,13881,0.6855923128643037
1975-09-01,13881,0.6415242418996974
1975-10-01,13881,0.6766816966490483
1975-11-01,13881,0.5564835626811969
1975-12-01,13881,0.7993051844085022
1976-01-01,13881,
1976-02-01,13881,
1976-03-01,13881,
1976-04-01,13881,
1976-05-01,13881,
1976-06-01,13881,
1976-07-01,13881,
1976-08-01,13881,
1976-09-01,13881,
1976-10-01,13881,
1976-11-01,13881,
1976-12-01,13881,
1977-01-01,13881,0.3298111575470876
1977-02-01,13881,0.2756914142113735
1977-03-01,13881,0.2734684761322373
1977-04-01,13881,0.23780636894619706
1977-05-01,13881,0.7442626419424258
1977-06-01,13881,0.7321202416292663
1977-07-01,13881,0.8112524465920664
1977-08-01,13881,0.6436286110745357
1977-09-01,13881,0.5601183838220252
1977-10-01,13881,0.8092047784796821
1977-11-01,13881,0.5719127157491796
1977-12-01,13881,0.9659938603681129
1978-01-01,13881,0.7940137485101045
1978-02-01,13881,0.3793972613008691
1978-03-01,13881,0.9580364790426192
1978-04-01,13881,0.4203275663028843
1978-05-01,13881,0.6735739596551658
1978-06-01,13881,0.5758418228910024
1978-07-01,13881,0.4771829791651229
1978-08-01,13881,0.7330469895350964
1978-09-01,13881,0.7085430093936996
1978-10-01,13881,0.7198189375402705
1978-11-01,13881,0.6157831750388468
1978-12-01,13881,0.825729175193127
1979-01-01,13881,0.825729175193127
1979-02-01,13881,0.4501599474403508
1979-03-01,13881,0.4806786204910573
1979-04-01,13881,0.5078730267683361
1979-05-01,13881,0.3841779251504874
1979-06-01,13881,0.9631541502417572
1979-07-01,13881,0.6855923128643037
1979-08-01,13881,0.6436286110745357
1979-09-01,13881,0.7356486074589943
1979-10-01,13881,0.8124639152423534
1979-11-01,13881,0.6441697912074774
1979-12-01,13881,0.4743513216549952
1980-01-01,13881,0.7026438555726564
1980-02-01,13881,0.507642516067577
1980-03-01,13881,0.2955836695518248
1980-04-01,13881,0.4179626148466719
1980-05-01,13881,0.5079702883092067
1980-06-01,13881,0.6343680264148651
1980-07-01,13881,0.4355317005537873
1980-08-01,13881,0.4476843159306945
1980-09-01,13881,0.6866390208083425
1980-10-01,13881,1.0
1980-11-01,13881,0.82640111413929
1980-12-01,13881,0.4217662072485014
1981-01-01,13881,0.8504126805806861
1981-02-01,13881,0.4125130684236924
1981-03-01,13881,0.4147425982353235
1981-04-01,13881,0.3641167830325775
1981-05-01,13881,0.5900994139202066
1981-06-01,13881,0.5552680504591395
1981-07-01,13881,0.8370704452065151
1981-08-01,13881,0.650596911797187
1981-09-01,13881,0.5983041559821622
1981-10-01,13881,0.6351112575112428
1981-11-01,13881,0.6611182090856983
1981-12-01,13881,1.0
1982-01-01,13881,
1982-02-01,13881,
1982-03-01,13881,
1982-04-01,13881,
1982-05-01,13881,
1982-06-01,13881,
1982-07-01,13881,
1982-08-01,13881,
1982-09-01,13881,
1982-10-01,13881,
1982-11-01,13881,
1982-12-01,13881,
1983-01-01,13881,0.8919731115946581
1983-02-01,13881,0.6087559415267536
1983-03-01,13881,0.8225433451740907
1983-04-01,13881,0.7319313203203178
1983-05-01,13881,0.4892964980051464
1983-06-01,13881,0.4105073163567114
1983-07-01,13881,0.7855905966795803
1983-08-01,13881,0.5240266133195085
1983-09-01,13881,0.7549512797951078
1983-10-01,13881,0.8349920901015396
1983-11-01,13881,0.6641959028701548
1983-12-01,13881,0.4885641041877341
1984-01-01,13881,
1984-02-01,13881,
1984-03-01,13881,
1984-04-01,13881,
1984-05-01,13881,
1984-06-01,13881,
1984-07-01,13881,
1984-08-01,13881,
1984-09-01,13881,
1984-10-01,13881,
1984-11-01,13881,
1984-12-01,13881,
1985-01-01,13881,
1985-02-01,13881,
1985-03-01,13881,
1985-04-01,13881,
1985-05-01,13881,
1985-06-01,13881,
1985-07-01,13881,
1985-08-01,13881,
1985-09-01,13881,
1985-10-01,13881,
1985-11-01,13881,
1985-12-01,13881,
1986-01-01,13881,
1986-02-01,13881,
1986-03-01,13881,
1986-04-01,13881,
1986-05-01,13881,
1986-06-01,13881,
1986-07-01,13881,
1986-08-01,13881,
1986-09-01,13881,
1986-10-01,13881,
1986-11-01,13881,
1986-12-01,13881,
1987-01-01,13881,
1987-02-01,13881,
1987-03-01,13881,
1987-04-01,13881,
1987-05-01,13881,
1987-06-01,13881,
1987-07-01,13881,
1987-08-01,13881,
1987-09-01,13881,
1987-10-01,13881,
1987-11-01,13881,
1987-12-01,13881,
1988-01-01,13881,
1988-02-01,13881,
1988-03-01,13881,
1988-04-01,13881,
1988-05-01,13881,
1988-06-01,13881,
1988-07-01,13881,
1988-08-01,13881,
1988-09-01,13881,
1988-10-01,13881,
1988-11-01,13881,
1988-12-01,13881,
1989-01-01,13881,0.9271107701476256
1989-02-01,13881,0.4477092849846106
1989-03-01,13881,0.8206850714625594
1989-04-01,13881,0.4645306474212647
1989-05-01,13881,0.7573277434248454
1989-06-01,13881,0.5226615897138349
1989-07-01,13881,0.4609758937870263
1989-08-01,13881,0.9054093048361478
1989-09-01,13881,0.5379635140337136
1989-10-01,13881,1.0
1989-11-01,13881,0.7532567474829527
1989-12-01,13881,0.3147659976383343
1990-01-01,13881,0.9245408888997464
1990-02-01,13881,0.274335492223934
1990-03-01,13881,0.5694262997179805
1990-04-01,13881,0.8006715624456147
1990-05-01,13881,0.6826006313020339
1990-06-01,13881,0.4931371300979216
1990-07-01,13881,0.3759483025103215
1990-08-01,13881,0.4555563205697908
1990-09-01,13881,0.4666748807312051
1990-10-01,13881,0.6136583219189994
1990-11-01,13881,0.594440447171526
1990-12-01,13881,0.4289379816555304
1961-01-01,13882,1.0
1961-02-01,13882,0.3118482092741269
1961-03-01,13882,0.4938732968861305
1961-04-01,13882,0.9308604787259864
1961-05-01,13882,0.44333964349190336
1961-06-01,13882,0.3795176233664827
1961-07-01,13882,0.6237313944436785
1961-08-01,13882,0.5289917238285587
1961-09-01,13882,0.8435998979265618
1961-10-01,13882,0.5528179686513209
1961-11-01,13882,0.6538473874517964
1961-12-01,13882,0.593967609189434
1962-01-01,13882,0.8548336244582387
1962-02-01,13882,0.4159483011979278
1962-03-01,13882,0.8206850714625594
1962-04-01,13882,0.8276233313225645
1962-05-01,13882,0.5601183838220252
1962-06-01,13882,0.6591133390081284
1962-07-01,13882,0.4541073659437723
1962-08-01,13882,0.5240266133195085
1962-09-01,13882,0.3827473902094613
1962-10-01,13882,0.5829885350693313
1962-11-01,13882,0.4759392054091695
1962-12-01,13882,0.5896332080616568
1963-01-01,13882,0.4498394796551788
1963-02-01,13882,0.727882616697211
1963-03-01,13882,0.5822847673268098
1963-04-01,13882,0.25400026070940784
1963-05-01,13882,0.6417826111192467
1963-06-01,13882,0.593460595014459
1963-07-01,13882,0.7573831089630804
1963-08-01,13882,0.8156436812138458
1963-09-01,13882,0.4794580857453513
1963-10-01,13882,0.5327014988807541
1963-11-01,13882,0.2549849420763127
1963-12-01,13882,0.6955518151358572
1964-01-01,13882,
1964-02-01,13882,
1964-03-01,13882,
1964-04-01,13882,
1964-05-01,13882,
1964-06-01,13882,
1964-07-01,13882,
1964-08-01,13882,
1964-09-01,13882,
1964-10-01,13882,
1964-11-01,13882,
1964-12-01,13882,
1965-01-01,13882,0.6589802406745433
1965-02-01,13882,0.38710456705725227
1965-03-01,13882,0.4018509556450322
1965-04-01,13882,0.8232330488136888
1965-05-01,13882,0.2742042787886479
1965-06-01,13882,0.33507158505641743
1965-07-01,13882,0.6210124408698339
1965-08-01,13882,0.4837972644461557
1965-09-01,13882,0.6611526693261011
1965-10-01,13882,0.9631541502417572
1965-11-01,13882,0.5693167240199236
1965-12-01,13882,0.6590041941924706
1966-01-01,13882,0.7188276728041995
1966-02-01,13882,0.7082251029993493
1966-03-01,13882,0.9284907061685922
1966-04-01,13882,0.2964396279427757
1966-05-01,13882,0.7055566341499914
1966-06-01,13882,0.31092542898258274
1966-07-01,13882,0.572384545663444
1966-08-01,13882,0.5771291843776744
1966-09-01,13882,0.6591133390081284
1966-10-01,13882,0.7296268814625295
1966-11-01,13882,0.5147254859921373
1966-12-01,13882,0.42734400952658375
1967-01-01,13882,
1967-02-01,13882,
1967-03-01,13882,
1967-04-01,13882,
1967-05-01,13882,
1967-06-01,13882,
1967-07-01,13882,
1967-08-01,13882,
1967-09-01,13882,
1967-10-01,13882,
1967-11-01,13882,
1967-12-01,13882,
1968-01-01,13882,
1968-02-01,13882,
1968-03-01,13882,
1968-04-01,13882,
1968-05-01,13882,
1968-06-01,13882,
1968-07-01,13882,
1968-08-01,13882,
1968-09-01,13882,
1968-10-01,13882,
1968-11-01,13882,
1968-12-01,13882,
1969-01-01,13882,0.7241357507177549
1969-02-01,13882,0.8934455317023896
1969-03-01,13882,0.8514995580413345
1969-04-01,13882,0.23172762559980906
1969-05-01,13882,0.35410041809472703
1969-06-01,13882,0.7628420085746527
1969-07-01,13882,0.7173382646743697
1969-08-01,13882,0.5023595951757546
1969-09-01,13882,0.8420522877308578
1969-10-01,13882,0.6969733812477014
1969-11-01,13882,0.5743810533790891
1969-12-01,13882,0.3287110165289345
1970-01-01,13882,
1970-02-01,13882,
1970-03-01,13882,
1970-04-01,13882,
1970-05-01,13882,
1970-06-01,13882,
1970-07-01,13882,
1970-08-01,13882,
1970-09-01,13882,
1970-10-01,13882,
1970-11-01,13882,
1970-12-01,13882,
1971-01-01,13882,
1971-02-01,13882,
1971-03-01,13882,
1971-04-01,13882,
1971-05-01,13882,
1971-06-01,13882,
1971-07-01,13882,
1971-08-01,13882,
1971-09-01,13882,
1971-10-01,13882,
1971-11-01,13882,
1971-12-01,13882,
1972-01-01,13882,
1972-02-01,13882,
1972-03-01,13882,
1972-04-01,13882,
1972-05-01,13882,
1972-06-01,13882,
1972-07-01,13882,
1972-08-01,13882,
1972-09-01,13882,
1972-10-01,13882,
1972-11-01,13882,
1972-12-01,13882,
1973-01-01,13882,0.6033768214660211
1973-02-01,13882,0.7264637822566418
1973-03-01,13882,0.4806786204910573
1973-04-01,13882,0.9323613697429932
1973-05-01,13882,0.4246064392972506
1973-06-01,13882,0.4753603610366169
1973-07-01,13882,0.5023595951757546
1973-08-01,13882,0.6702317070439658
1973-09-01,13882,0.5428936029654146
1973-10-01,13882,0.8392900864627763
1973-11-01,13882,0.8276233313225645
1973-12-01,13882,0.5809307133970895
1974-01-01,13882,0.9219586800553689
1974-02-01,13882,0.5604051529217441
1974-03-01,13882,0.7388661294652444
1974-04-01,13882,0.3437341965403802
1974-05-01,13882,0.458292028496073
1974-06-01,13882,0.8980121712834553
1974-07-01,13882,0.4472903529183146
1974-08-01,13882,0.4864157462268543
1974-09-01,13882,0.7628420085746527
1974-10-01,13882,0.4119300354552661
1974-11-01,13882,0.4851792137818544
1974-12-01,13882,0.958859102616762
1975-01-01,13882,0.8006715624456147
1975-02-01,13882,0.7169976906195025
1975-03-01,13882,0.2916046373510863
1975-04-01,13882,0.3466620886248281
1975-05-01,13882,0.5734913738553723
1975-06-01,13882,0.8144037962323997
1975-07-01,13882,0.6210124408698339
1975-08-01,13882,0.7869928841758964
1975-09-01,13882,0.6426741227269012
1975-10-01,13882,0.7790481479502087
1975-11-01,13882,0.5011041737838635
1975-12-01,13882,1.0
1976-01-01,13882,0.8869005657451428
1976-02-01,13882,0.6237089398095726
1976-03-01,13882,0.4447026286816553
1976-04-01,13882,0.6791980379711975
1976-05-01,13882,0.9311370130711608
1976-06-01,13882,0.5530260358833079
1976-07-01,13882,0.5552680504591395
1976-08-01,13882,0.5842030059335686
1976-09-01,13882,0.5960115450643424
1976-10-01,13882,0.7483344086026784
1976-11-01,13882,0.6828846200646381
1976-12-01,13882,0.6075010139963409
1977-01-01,13882,0.6192614087170732
1977-02-01,13882,0.3291784380334441
1977-03-01,13882,0.3464260161029449
1977-04-01,13882,0.4279985273549953
1977-05-01,13882,0.8980121712834553
1977-06-01,13882,0.5063183550920629
1977-07-01,13882,0.6894070903505234
1977-08-01,13882,0.5661964727019014
1977-09-01,13882,0.5830717567137418
1977-10-01,13882,0.9029898571403788
1977-11-01,13882,0.5743810533790891
1977-12-01,13882,0.9303492107159912
1978-01-01,13882,0.8890218083938514
1978-02-01,13882,0.4952992127231471
1978-03-01,13882,0.8927829121425748
1978-04-01,13882,0.2603384744326796
1978-05-01,13882,1.0
1978-06-01,13882,0.4873094756976414
1978-07-01,13882,0.4955776006989686
1978-08-01,13882,0.7604603123784923
1978-09-01,13882,0.660042347487505
1978-10-01,13882,0.6746754151340727
1978-11-01,13882,0.594440447171526
1978-12-01,13882,0.7319313203203178
1979-01-01,13882,0.7198189375402705
1979-02-01,13882,0.6279402924915761
1979-03-01,13882,0.4193704586895869
1979-04-01,13882,0.8086142467988799
1979-05-01,13882,0.4824949135169418
1979-06-01,13882,0.6591133390081284
1979-07-01,13882,0.4472903529183146
1979-08-01,13882,0.5853772570708307
1979-09-01,13882,0.6875076484496901
1979-10-01,13882,0.7286835343111048
1979-11-01,13882,0.7475969345124355
1979-12-01,13882,0.4527788301553152
1980-01-01,13882,0.7585452448371086
1980-02-01,13882,0.7089184019569429
1980-03-01,13882,0.22466290292763508
1980-04-01,13882,0.541999851981591
1980-05-01,13882,0.5511121407840924
1980-06-01,13882,0.557701490282823
1980-07-01,13882,0.4287389158920094
1980-08-01,13882,0.4660546240772178
1980-09-01,13882,0.4703741815955943
1980-10-01,13882,1.0
1980-11-01,13882,0.6306290659041994
1980-12-01,13882,0.3870889419150799
1981-01-01,13882,0.5326600144789723
1981-02-01,13882,0.3434532285772232
1981-03-01,13882,0.39498286413752737
1981-04-01,13882,0.30402581306836785
1981-05-01,13882,0.281143452231614
1981-06-01,13882,0.9269987238365892
1981-07-01,13882,0.4396949424154481
1981-08-01,13882,0.5505736884306298
1981-09-01,13882,0.6631756180129428
1981-10-01,13882,0.4598660404299318
1981-11-01,13882,0.670611939385178
1981-12-01,13882,0.8881954786471021
1982-01-01,13882,
1982-02-01,13882,
1982-03-01,13882,
1982-04-01,13882,
1982-05-01,13882,
1982-06-01,13882,
1982-07-01,13882,
1982-08-01,13882,
1982-09-01,13882,
1982-10-01,13882,
1982-11-01,13882,
1982-12-01,13882,
1983-01-01,13882,0.7325496699146187
1983-02-01,13882,0.4983761914065313
1983-03-01,13882,0.5011041737838635
1983-04-01,13882,0.544592832469957
1983-05-01,13882,0.3528061297759964
1983-06-01,13882,0.5225461176492996
1983-07-01,13882,0.7573831089630804
1983-08-01,13882,0.8414662091534675
1983-09-01,13882,0.8716433433299896
1983-10-01,13882,0.44590868083029067
1983-11-01,13882,0.7706758734902407
1983-12-01,13882,0.3886867311717545
1984-01-01,13882,0.4640043277716839
1984-02-01,13882,0.4025091655106172
1984-03-01,13882,0.4714556241295694
1984-04-01,13882,0.3450695569447804
1984-05-01,13882,0.3584824877839891
1984-06-01,13882,0.3452738958981391
1984-07-01,13882,0.8679089511213237
1984-08-01,13882,0.7604603123784923
1984-09-01,13882,0.4971813518694509
1984-10-01,13882,0.7943513492604065
1984-11-01,13882,0.750131796973135
1984-12-01,13882,0.8898392098296111
1985-01-01,13882,0.6251022565314059
1985-02-01,13882,0.8948044366876508
1985-03-01,13882,0.1957012341994236
1985-04-01,13882,0.3700803600315191
1985-05-01,13882,0.5673522104277184
1985-06-01,13882,0.6631756180129428
1985-07-01,13882,0.7819613106619738
1985-08-01,13882,0.7883821455125891
1985-09-01,13882,0.6365134960257387
1985-10-01,13882,0.6817133482901306
1985-11-01,13882,0.8679089511213237
1985-12-01,13882,0.8031795235637311
1986-01-01,13882,0.958859102616762
1986-02-01,13882,0.3479868774724925
1986-03-01,13882,0.3054835133423213
1986-04-01,13882,0.2308943402595709
1986-05-01,13882,0.2566508653816515
1986-06-01,13882,0.5771291843776744
1986-07-01,13882,0.5638212613181217
1986-08-01,13882,0.5037610338419732
1986-09-01,13882,1.0
1986-10-01,13882,0.6415242418996974
1986-11-01,13882,0.6441697912074774
1986-12-01,13882,0.7399290592485861
1987-01-01,13882,0.6443234441624635
1987-02-01,13882,0.3687061728732269
1987-03-01,13882,0.8914477257799892
1987-04-01,13882,0.4576389975894043
1987-05-01,13882,0.32175902494681496
1987-06-01,13882,0.7364070511410855
1987-07-01,13882,0.6040646004303089
1987-08-01,13882,0.5466591228763202
1987-09-01,13882,0.6817133482901306
1987-10-01,13882,0.5816787877365875
1987-11-01,13882,0.6694918045854054
1987-12-01,13882,0.6478107827173285
1988-01-01,13882,
1988-02-01,13882,
1988-03-01,13882,
1988-04-01,13882,
1988-05-01,13882,
1988-06-01,13882,
1988-07-01,13882,
1988-08-01,13882,
1988-09-01,13882,
1988-10-01,13882,
1988-11-01,13882,
1988-12-01,13882,
1989-01-01,13882,0.9659938603681129
1989-02-01,13882,0.4884688412319901
1989-03-01,13882,0.4687717461868616
1989-04-01,13882,0.6534557756439331
1989-05-01,13882,0.8688363080064923
1989-06-01,13882,0.5638212613181217
1989-07-01,13882,0.7339692713363914
1989-08-01,13882,0.6682508826992868
1989-09-01,13882,0.6259011136338359
1989-10-01,13882,1.0
1989-11-01,13882,0.6864007773925535
1989-12-01,13882,0.6190006072135593
1990-01-01,13882,0.8307946198161543
1990-02-01,13882,0.6039780526806662
1990-03-01,13882,0.682365098961207
1990-04-01,13882,0.6295502823833998
1990-05-01,13882,0.7613047491949542
1990-06-01,13882,0.5170306339583697
1990-07-01,13882,0.4913013287003202
1990-08-01,13882,0.504925372727024
1990-09-01,13882,0.6855923128643037
1990-10-01,13882,0.7589011996119697
1990-11-01,13882,0.6883924162577478
1990-12-01,13882,0.6984891707212815
1961-01-01,13883,0.8898392098296111
1961-02-01,13883,0.3278456997232926
1961-03-01,13883,0.4965508209014472
1961-04-01,13883,0.961894748210692
1961-05-01,13883,0.3173908551288095
1961-06-01,13883,0.4287389158920094
1961-07-01,13883,0.504925372727024
1961-08-01,13883,0.6875076484496901
1961-09-01,13883,0.9636887143281448
1961-10-01,13883,0.6317482176348733
1961-11-01,13883,0.5467509222383191
1961-12-01,13883,0.5694277542214566
1962-01-01,13883,0.5538844896470426
1962-02-01,13883,0.3752552783215393
1962-03-01,13883,0.8111931431460053
1962-04-01,13883,0.8079021417313643
1962-05-01,13883,0.4705230299061801
1962-06-01,13883,0.6143839847254545
1962-07-01,13883,0.4820902945492635
1962-08-01,13883,0.5453344825350801
1962-09-01,13883,0.5404366411441278
1962-10-01,13883,0.6484718821887446
1962-11-01,13883,0.7968780259291912
1962-12-01,13883,0.6147290814693538
1963-01-01,13883,0.5364865021456077
1963-02-01,13883,0.7962320728941692
1963-03-01,13883,0.3221564555226364
1963-04-01,13883,0.2816204714774044
1963-05-01,13883,0.6317482176348733
1963-06-01,13883,0.458292028496073
1963-07-01,13883,0.7356486074589943
1963-08-01,13883,0.643986927900261
1963-09-01,13883,0.5781982066661062
1963-10-01,13883,0.6273350098901329
1963-11-01,13883,0.2589936327889725
1963-12-01,13883,0.5107803138357754
1964-01-01,13883,0.8834451448490802
1964-02-01,13883,0.9597981584098306
1964-03-01,13883,0.760204255116258
1964-04-01,13883,0.3343692323893939
1964-05-01,13883,0.23713201340940845
1964-06-01,13883,0.4287389158920094
1964-07-01,13883,0.4705230299061801
1964-08-01,13883,0.7643653276108963
1964-09-01,13883,0.8734131396982825
1964-10-01,13883,1.0
1964-11-01,13883,0.6193390161910499
1964-12-01,13883,0.30847432606114245
1965-01-01,13883,0.4834492944558638
1965-02-01,13883,0.7480827943421451
1965-03-01,13883,0.3307963378438146
1965-04-01,13883,0.9586848599345914
1965-05-01,13883,0.331069017977883
1965-06-01,13883,0.4985997907952048
1965-07-01,13883,0.5466591228763202
1965-08-01,13883,0.8149688615888621
1965-09-01,13883,0.6855923128643037
1965-10-01,13883,0.8994490247203745
1965-11-01,13883,0.5717891442583062
1965-12-01,13883,0.6944401896412589
1966-01-01,13883,0.6419924229652949
1966-02-01,13883,0.3810445047030205
1966-03-01,13883,0.9669063755942432
1966-04-01,13883,0.20735457796072032
1966-05-01,13883,0.5528179686513209
1966-06-01,13883,0.5392154939146309
1966-07-01,13883,0.6436286110745357
1966-08-01,13883,0.4328206342222496
1966-09-01,13883,0.5379635140337136
1966-10-01,13883,0.657994019787408
1966-11-01,13883,0.8323899927045206
1966-12-01,13883,0.5733830331343648
1967-01-01,13883,0.9586848599345914
1967-02-01,13883,0.5629418628495507
1967-03-01,13883,0.39030758447683184
1967-04-01,13883,0.4965508209014472
1967-05-01,13883,0.4203275663028843
1967-06-01,13883,0.8111931431460053
1967-07-01,13883,0.5428936029654146
1967-08-01,13883,0.6885456682572378
1967-09-01,13883,0.7841751305576532
1967-10-01,13883,0.8018174406049321
1967-11-01,13883,0.5120848154911628
1967-12-01,13883,0.8631255768360327
1968-01-01,13883,
1968-02-01,13883,
1968-03-01,13883,
1968-04-01,13883,
1968-05-01,13883,
1968-06-01,13883,
1968-07-01,13883,
1968-08-01,13883,
1968-09-01,13883,
1968-10-01,13883,
1968-11-01,13883,
1968-12-01,13883,
1969-01-01,13883,0.8898392098296111
1969-02-01,13883,0.7216237066765141
1969-03-01,13883,0.4759392054091695
1969-04-01,13883,0.3137748374518631
1969-05-01,13883,0.5052531726971272
1969-06-01,13883,0.6836609308329672
1969-07-01,13883,0.6231887294847194
1969-08-01,13883,0.8994490247203745
1969-09-01,13883,0.8420522877308578
1969-10-01,13883,0.5561537074462634
1969-11-01,13883,0.8961393885888168
1969-12-01,13883,0.6490307139922269
1970-01-01,13883,
1970-02-01,13883,
1970-03-01,13883,
1970-04-01,13883,
1970-05-01,13883,
1970-06-01,13883,
1970-07-01,13883,
1970-08-01,13883,
1970-09-01,13883,
1970-10-01,13883,
1970-11-01,13883,
1970-12-01,13883,
1971-01-01,13883,
1971-02-01,13883,
1971-03-01,13883,
1971-04-01,13883,
1971-05-01,13883,
1971-06-01,13883,
1971-07-01,13883,
1971-08-01,13883,
1971-09-01,13883,
1971-10-01,13883,
1971-11-01,13883,
1971-12-01,13883,
1972-01-01,13883,0.6843917298126149
1972-02-01,13883,0.7559493398146321
1972-03-01,13883,0.5006565747218418
1972-04-01,13883,0.926860211073846
1972-05-01,13883,0.5638075191676302
1972-06-01,13883,0.6131625712893161
1972-07-01,13883,0.6415242418996974
1972-08-01,13883,1.0
1972-09-01,13883,0.7057285309544571
1972-10-01,13883,0.8370704452065151
1972-11-01,13883,0.6674248135354969
1972-12-01,13883,0.925433247673337
1973-01-01,13883,
1973-02-01,13883,
1973-03-01,13883,
1973-04-01,13883,
1973-05-01,13883,
1973-06-01,13883,
1973-07-01,13883,
1973-08-01,13883,
1973-09-01,13883,
1973-10-01,13883,
1973-11-01,13883,
1973-12-01,13883,
1974-01-01,13883,0.7055566341499914
1974-02-01,13883,0.4403960143743343
1974-03-01,13883,0.2468046988533245
1974-04-01,13883,0.2484498207073516
1974-05-01,13883,0.3909585575132083
1974-06-01,13883,0.5428936029654146
1974-07-01,13883,0.3800163087262183
1974-08-01,13883,0.5088602159975558
1974-09-01,13883,0.7364070511410855
1974-10-01,13883,0.7745737576935853
1974-11-01,13883,0.6766816966490483
1974-12-01,13883,1.0
1975-01-01,13883,1.0
1975-02-01,13883,0.650596911797187
1975-03-01,13883,0.7466629808359806
1975-04-01,13883,0.4002855519694047
1975-05-01,13883,0.6591133390081284
1975-06-01,13883,0.9636887143281448
1975-07-01,13883,0.87204872962044
1975-08-01,13883,0.7589385650193634
1975-09-01,13883,0.8149688615888621
1975-10-01,13883,0.8386890920604342
1975-11-01,13883,0.4034216347799066
1975-12-01,13883,0.8020246685937374
1976-01-01,13883,0.7151511715023134
1976-02-01,13883,0.541999851981591
1976-03-01,13883,0.3699181855560542
